business_id,business_name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
wEcabjRpTEDBC6_XqmnPfw,ATF Shisha/Hookah Lounge,3068 S Highland Dr,Las Vegas,NV,89109,36.1342783,-115.1743721,4.5,25,"Hookah Bars, Nightlife, Egyptian, Restaurants, Middle Eastern, Bars"
Gml97gSULiA6HFjie01d3Q,Pellegrini Pizza,"101 S Rainbow Blvd, Ste 7",Las Vegas,NV,89107,36.173035,-115.242761,4.0,296,"Food, Salad, Pizza, Food Delivery Services, Restaurants, Sandwiches"
5jTmjxb1X34EfcY1gos4tw,Fatburger,4199 S Fort Apache,Las Vegas,NV,89147,36.1134374558,-115.2974709065,2.0,139,"American (Traditional), Fast Food, Restaurants, Burgers"
s8z8r0MN7S6OzfGld-cEdw,Company American Bistro,"Luxor Hotel Casino, 3900 Las Vegas Blvd S",Las Vegas,NV,89119,36.0959062,-115.1761162,3.5,25,"American (New), Restaurants"
jLxeBgWhLRbII2ACkgH1Sg,La Belle Terre French Bakery And Café,"8390 W Sahara Ave, Ste 130",Las Vegas,NV,89117,36.1444011,-115.2742894,4.0,595,"Food, Restaurants, French, Breakfast & Brunch, Cafes, Bakeries, Coffee & Tea"
Tk7qCou7aYv_Z-K3a7NhhA,Shish Kabob House,"6620 W Flamingo Rd, Ste 7",Las Vegas,NV,89103,36.1150513,-115.2365638,4.0,511,"Middle Eastern, Mediterranean, Restaurants"
0jtRI7hVMpQHpUVtUy4ITw,Omelet House Summerlin,2227 N Rampart Blvd,Las Vegas,NV,89128,36.2019904392,-115.283122245,4.0,266,"Beer, Wine & Spirits, Restaurants, American (Traditional), Italian, Food, Breakfast & Brunch"
ZBkLGYOvUlmmQvkvp7AHHA,Bazic Bar & Restoyaky,"5115 Spring Mountain Rd, Ste 228",Las Vegas,NV,89146,36.1255374,-115.2112409,3.5,91,"Beer, Wine & Spirits, Asian Fusion, Restaurants, Karaoke, Korean, Food, Nightlife"
AES2bv2pf2jIL5c2qVQ33w,Papa John's Pizza,"9285 Cimarron Rd, Ste 105",Las Vegas,NV,89178,36.0196553,-115.2712159,2.0,101,"Pizza, Restaurants"
XsDDwNOBlRQNF8x7oi0Hjw,Dukem Ethiopian Restaurant,"870 Sierra Vista Dr, Ste 1-2",Las Vegas,NV,89169,36.127298,-115.1445877,4.0,16,"Restaurants, Vegetarian, Ethiopian"
ZPZYNq9fNu2GyeCSz7U-fg,Five Star Tavern,4220 E Charleston Blvd,Las Vegas,NV,89104,36.1590151,-115.0850773,3.0,6,"Bars, American (New), Nightlife, Arts & Entertainment, Casinos, Restaurants"
gNhxs9nPUSkVBSSIRQOgaA,India Masala,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.127575,-115.169262,4.0,150,"Restaurants, Fast Food, Indian, Pakistani"
rQd-wVQIQ1t7gPqoH9_Gvw,Antojitos DF,4440 E Tropicana Ave,Las Vegas,NV,89121,36.1012546,-115.0770876,4.0,8,"Restaurants, Mexican"
-kFyzXRzOlyoL4NyzoVkMA,Breakfast Buffet at Trump International Tower,2000 Fashion Show Dr,Las Vegas,NV,89109,36.1296278,-115.1726598,2.5,5,"Restaurants, Tapas/Small Plates, Buffets"
yGCrsq0AYI8WN7goMVLHJA,Yayo Taco,4632 S Maryland Pkwy,Las Vegas,NV,89119,36.1049744,-115.1359993,3.5,208,"Vegan, Mexican, Restaurants, Bars, Vegetarian, Nightlife"
QmTXU7IM8RRjULQw4Kb4ig,Metro Pizza,"Boulder Station Hotel & Casino, 4111 Boulder Hwy",Las Vegas,NV,89121,36.135765,-115.085027,3.5,3,"Restaurants, Pizza"
oi3FWENKZ5y_bDCpEb8yOw,Lakeside,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.1265763848,-115.1669352029,3.5,450,"Restaurants, Steakhouses, American (New), Seafood"
cAtaU6ZjkyJKvuFeJj-6-A,Captain's Cove,2902 Lake E Dr,Las Vegas,NV,89117,36.1389598,-115.2837833,3.0,4,"American (Traditional), Breakfast & Brunch, Restaurants, American (New)"
k-oXgIdQlBe9rn8rWfRUdw,Famous Philly Steak & Gyro,"240 North Jones Blvd, Ste E",Las Vegas,NV,89107,36.1758048768,-115.2223258134,4.5,63,"Cheesesteaks, Restaurants, Pizza, Mediterranean"
SXzJL5egnVXurANcg-G28A,Little Caesars Pizza,"7375 S. Durango Dr Ste. 104, Ste 105, Rhodes Ranch Town Ctr",Las Vegas,NV,89113,36.055015,-115.279266,1.5,140,"Pizza, Fast Food, Restaurants"
3-SRpK7tywhjeA_WQ_Z9_g,Monte's Pizza Restaurant,238 S Rainbow Blvd,Las Vegas,NV,89145,36.1715498,-115.2445869,2.0,3,"Restaurants, Pizza"
uILn9EX0WW-AHL6lV8gupA,Fiddlestix,217 Las Vegas Blvd,Las Vegas,NV,89101,36.1711397,-115.1399785,3.5,102,"American (New), Breakfast & Brunch, Cafes, Restaurants, Burgers"
K2_zfa7cKbg5klHJYqoWnw,Hot N Juicy Crawfish,9560 S Eastern Ave,Las Vegas,NV,89123,36.0144588998,-115.1179994424,4.0,521,"Food, Seafood, American (Traditional), Chicken Wings, Cajun/Creole, Restaurants"
inkeT1aob-iZWbj3o_UQCA,El Chamizal Restaurant & Mexican Grill,1054 N Rancho Dr,Las Vegas,NV,89106,36.1836528,-115.1796467,2.0,9,"Restaurants, Mexican"
fcWkZgmzRsm3H4egzSrV_A,KJ Dim Sum & Seafood,3700 W Flamingo Rd,Las Vegas,NV,89103,36.1174419807,-115.1891820932,3.5,524,"Dim Sum, Restaurants, Seafood, Chinese"
w5ecDANc8JSPntIWtJBdwg,Putter's Bar & Grill,4140 S Durango Dr,Las Vegas,NV,89147,36.1144314,-115.2781167,4.0,10,"Nightlife, American (Traditional), Sports Bars, Restaurants, Food, Bars, Breakfast & Brunch"
Nv8p5Hpf3dfAPx14yoRaBA,Nosh,3645 Las Vegas Blvd S,Las Vegas,NV,89109,36.1142224,-115.1708505,3.5,109,"Bagels, Sandwiches, Restaurants, Food, Bakeries"
CBAnjb88MojpentaNPQWVA,Buldogis,"6000 W Spring Mountain Rd, Ste 1B",Las Vegas,NV,89146,36.1255279,-115.2234859,4.5,39,"Chicken Wings, Breakfast & Brunch, Korean, Restaurants, Cafes, Hot Dogs"
7yYexN1Q5ShE_z1MH2TDTw,Sammy's LA Pastrami & Burgers,2191 E Tropicana Ave,Las Vegas,NV,89119,36.099945,-115.1222706,3.0,468,"Restaurants, Food, Burgers, Fast Food, Sandwiches"
mnU3iGsL55MCWXiWV3AcAQ,In-N-Out Burger,5690 Centennial Ctr Blvd,Las Vegas,NV,89149,36.2653018,-115.2570406,4.0,190,"Burgers, Fast Food, Restaurants"
38fDU-Bh7eD2oETpF24pAA,Made In Italy Pizzeria Romana,"5447 S Rainbow Blvd, Ste E6",Las Vegas,NV,89118,36.089649,-115.242873,4.5,10,"Restaurants, Pizza, Gelato, Italian, Food"
0rk2_lmbfpiYXGBFmyxx9Q,Centro America Restaurant,6135 W Sahara Ave,Las Vegas,NV,89146,36.1431011,-115.2265239,3.5,42,"Latin American, Restaurants"
XVjTeFc18ihrT06SU3rnUw,The Halal Guys,3570 S Las Vegas Blvd,Las Vegas,NV,89109,36.1161559,-115.1750576,4.0,74,"Middle Eastern, Restaurants, Halal"
Vg882kGIzNZdz3CFpTQBBA,Touch of Aloha Local Kine Grindz,"2256 Losee Rd, Ste E",Las Vegas,NV,89030,36.2010962746,-115.1389972866,4.0,36,"Hawaiian, Restaurants"
cJMgxJ_GDg0a1KEkXPVaug,Nicolo's Cucina Italiana,"10690 Southern Highlands Pkwy, Ste 104",Las Vegas,NV,89141,35.9952905,-115.2068006,2.5,8,"Italian, Restaurants"
nuRLQaPYbH6raFgSv-C_8g,Sin City Sushi,9255 S Eastern Ave,Las Vegas,NV,89123,36.0211192,-115.1190908,4.0,231,"Specialty Food, Ethnic Food, Food, Sushi Bars, Restaurants"
-Ylpy3VyRWwubf9dysuwjQ,The Cheesecake Factory,3500 S Las Vegas Blvd,Las Vegas,NV,89109,36.1174528,-115.1766881,3.5,663,"Food, Desserts, Restaurants, American (Traditional), American (New), Salad, Seafood"
czlWRKl1HJwG9p5VZUdIlg,Villa Fresh Italian Kitchen,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0831603054,-115.1452478394,3.0,8,"Restaurants, Italian"
9NwXHbKyJOhX9nxjRi0AcQ,Auntie Anne's,2880 Las Vegas Blvd S,Las Vegas,NV,89109,36.1376416,-115.1653861,3.0,8,"Pretzels, Food Stands, Food, Restaurants, Hot Dogs"
8Qs6f026h6sU6MAzL7JJjg,Viet Bistro,"4145 S Grand Canyon Dr, Ste A-102",Las Vegas,NV,89147,36.1145891,-115.3075135,3.5,119,"Food, Specialty Food, Ethnic Food, Vietnamese, Restaurants"
Ot2CsUQWX7bG55Rq_3v5Kg,Pho Village,"6820 Spring Mountain Rd, Ste C-111",Las Vegas,NV,89146,36.1265659,-115.240864,3.5,12,"Vietnamese, Restaurants, Korean"
ZAqgv1gply0m_4fHAIffWA,Chronic Tacos,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1141275,-115.1965118,3.0,130,"Mexican, Restaurants, Desserts, Food"
2O1GOiDhvXywzysqAJHkdA,Budweiser Brewhouse,McCarran International Airport,Las Vegas,NV,89136,36.0839998,-115.1537389,2.5,3,"Fast Food, Restaurants"
9Jc3W0aR9Xf2gcHI0rEXsw,The Garden Grill,"Circus Circus Las Vegas, 2800 Las Vegas Blvd S",Las Vegas,NV,89109,36.1369777,-115.1633366,3.0,57,"Pub Food, Mexican, American (Traditional), Steakhouses, Fast Food, Restaurants"
sAZGdlYTp41UWEjHdeZrWg,Cheba Hut Toasted Subs,"2550 S Rainbow Blvd, Ste 13",Las Vegas,NV,89146,36.1432438855,-115.2418982238,4.5,206,"Sandwiches, American (New), Salad, Fast Food, Restaurants, American (Traditional)"
ow5ku7hfMqU94mylTd3WlQ,Vivido Gelato,"1000 S Rampart Blvd, Ste 15",Las Vegas,NV,89145,36.1604696,-115.2898892,4.0,134,"Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Restaurants, Desserts"
5xdKUuu4DbJ71KGbwRXfFg,Ramen KoBo,7040 S Durango Dr,Las Vegas,NV,89113,36.0604653687,-115.2787485783,4.0,537,"Ramen, Japanese, Restaurants, Noodles"
8PxPmL6FI9CgazDqNzw5CQ,Canelo Restaurant Y Mariscos,23 N Mojave Rd,Las Vegas,NV,89101,36.1603613037,-115.1058307663,5.0,5,"Restaurants, Seafood"
7kXrUSjG67NitjRfRFn9cw,McDonald's,7530 W Washington,Las Vegas,NV,89128,36.181734,-115.256469,2.0,73,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers"
YKVYdzkdGNTHRJvWehY5Og,Sammy's Beach Bar & Grill,727 Wright Brothers Ln,Las Vegas,NV,89119,36.08316,-115.145248,2.5,147,"Burgers, American (Traditional), Restaurants, Sandwiches"
_yAYxyEBMIbqFL8pubaf_g,Taco Bell,7715 W. Sahara Ave.,Las Vegas,NV,89117,36.14356,-115.26095,3.0,17,"Restaurants, Fast Food, Tex-Mex, Mexican"
uWhBa1bH7hN1ZCNdxTa5mw,Thakker Ni Thali Gujarati Food In Las Vegas,"",Las Vegas,NV,89149,36.2684007,-115.2956118,4.5,11,"Food Delivery Services, Food, Indian, Restaurants"
OJdufUU3hVabgviIBHksYw,Aloha Kitchen & Bar,"2605 S Decatur Blvd, Ste 110",Las Vegas,NV,89102,36.1425791215,-115.2093834323,3.5,562,"Bars, Dive Bars, Nightlife, Karaoke, Restaurants, Hawaiian, Local Flavor"
CgnHLwWbteqb8qxcZgBLyw,Thai Original BBQ Restaurant,"6820 W Flamingo Rd, Ste A",Las Vegas,NV,89103,36.1151835,-115.2411327,3.5,56,"Barbeque, Restaurants, Thai"
nr1y1_csfnP6nSKxtOrLmw,Church's Chicken,4851 W Charleston Blvd,Las Vegas,NV,89146,36.1588472,-115.2075095,2.5,21,"Fast Food, Restaurants, Chicken Wings, Chicken Shop, Breakfast & Brunch"
h7vh4Ai3-W4e1sMKhJUNQw,K-bop Korean Tapas Restaurant,"4235 S Fort Apache Rd, Ste 250",Las Vegas,NV,89147,36.1122889,-115.297923,4.5,74,"Korean, Food, Tapas/Small Plates, Restaurants, Tapas Bars"
w5CSi-An5meLnxjKSFn0wQ,Thai St Cafe,3137 S Industrial Rd,Las Vegas,NV,89109,36.132775,-115.172881,4.0,836,"Seafood, Asian Fusion, Restaurants, Thai"
2BHReLgbinzeO7rYuxWZ8Q,Dude Where's my Hotdog,"",Las Vegas,NV,89147,36.1148054,-115.2778317,4.5,26,"Fast Food, Food, Restaurants, Hot Dogs, Food Trucks"
rkVTKhUDO-VtrIu8esB75g,Tiger Wok & Ramen,3570 South Las Vegas Blvd,Las Vegas,NV,89109,36.1181822579,-115.1757049566,2.5,104,"Japanese, Ramen, Restaurants, Chinese"
Cv6U-7HrrkKuh-_ec7EktQ,The Taco Spot,"5590 Painted Mirage Rd, Ste 110",Las Vegas,NV,89149,36.2627872,-115.2564739,3.0,23,"Restaurants, Mexican"
JGM-SxW_vayu0fBch-U2FQ,Pizza Bella,4640 S Paradise Rd,Las Vegas,NV,89169,36.1054159186,-115.150458618,2.0,22,"Italian, Pizza, Restaurants, Food, Food Delivery Services"
5O7qB4gNmr3NgdYAuYbP4Q,Indian Curry House,"5115 Spring Mountain Rd, Unit 234",Las Vegas,NV,89146,36.1256933,-115.2112778,4.0,79,"Indian, Pakistani, Halal, Himalayan/Nepalese, Vegetarian, Vegan, Restaurants"
vtkJXE_Vdz27rWm6mfAw6Q,Cathay House Restaurant,"5300 Spring Mountain Rd, Ste 107",Las Vegas,NV,89146,36.1267101,-115.213915,3.0,233,"Cantonese, Asian Fusion, Restaurants, Dim Sum, Chinese"
liGn7sPOvUuy3kcwbhRkbA,Zine Noodles Dim Sum,"The Palazzo, 3325 Las Vegas Blvd S",Las Vegas,NV,89109,36.124755,-115.168501,3.0,238,"Chinese, Restaurants, Dim Sum"
v0oHkLaA7cI9os6VZu6NZQ,Don Tortaco Mexican Grill,4820 S Eastern Ave,Las Vegas,NV,89119,36.1017319952,-115.118540749,3.0,11,"Restaurants, Mexican"
OcNrTDq17-pqNCylCeTGIA,Little Caesars Pizza,4258 E. Charleston Blvd.,Las Vegas,NV,89104,36.1592558,-115.0824743,1.0,6,"Pizza, Restaurants, Fast Food"
wdOOK3K6vzQy1d_OIk-U9w,Yama Sushi,3909 Spring Mt Rd,Las Vegas,NV,89102,36.126032,-115.19187,3.5,356,"Restaurants, Sushi Bars"
WS9BUR9E1I6JIIP_OTDkLg,Upper Deck Grill and Sports Lounge,6730 Las Vegas Blvd S,Las Vegas,NV,89119,36.0669519,-115.1709812,4.0,16,"Bars, Nightlife, American (Traditional), Sports Bars, Restaurants"
bgx6gYdktqEoQwBdo5lRbA,Serrano's Mexican Restaurant,136 S Rainbow Blvd,Las Vegas,NV,89145,36.1725604183,-115.245821625,4.5,191,"Restaurants, Local Flavor, Mexican"
vZafOAECfChenbQjhlZQlA,Maria's Taco Shop,6375 W Charleston Blvd,Las Vegas,NV,89146,36.15583,-115.2322489,3.0,16,"Food, Mexican, Restaurants"
KkgnBZj3jRVjCY2H49JRaw,Angelina's Pizza,7790 W Cheyenne Ave,Las Vegas,NV,89129,36.2187557,-115.2645422,3.0,120,"Wraps, Pizza, Burgers, Sandwiches, Italian, Salad, Restaurants"
GP7_e6cbOd17ASWcJ0_FSQ,Assa Karaoke,"953 E Sahara Ave, Ste 21",Las Vegas,NV,89104,36.1436635477,-115.1418907195,5.0,7,"Food, Nightlife, Karaoke, Restaurants, Korean"
CDfwYmSPggcqlHay1Xa-TQ,Kerry's Sports Pub Pizza & Grill,3520 N Rancho Dr,Las Vegas,NV,89130,36.2234939,-115.2173069,3.0,8,"Bars, Sports Bars, Nightlife, Restaurants, Pizza"
G6vCAStneBwBlQDE02dHdQ,Starbucks,4505 S Maryland Pkwy,Las Vegas,NV,89154,36.106115,-115.138264,1.5,15,"Food, Coffee & Tea, Food Court, Restaurants"
7re6iyJY2v4Zb3x3hJnkaA,Cadillac To Go,126 S 1st St,Las Vegas,NV,89101,36.1703084351,-115.1458075631,3.0,11,"Restaurants, Mexican"
JJzAOl3kQLfhOzB_vjf3FQ,Jin Jin You Wei,"4355 Spring Moutain Rd, Ste 101A",Las Vegas,NV,89102,36.125908,-115.197904,3.5,13,"Restaurants, Chinese"
cxqW47z7TWaCNVO1ZWXQpw,Domino's Pizza,"9435 W Tropicana Ave, Ste 104",Las Vegas,NV,89147,36.0996457435,-115.2998998596,3.0,61,"Restaurants, Pizza, Sandwiches, Chicken Wings"
QuIHYWB9l3NtyWETwwpCaQ,H&H BBQ,910 S Martin L King Blvd,Las Vegas,NV,89106,36.161409,-115.161211,4.5,3,"Restaurants, Barbeque"
meIf7JULcW1vyoeyVJyqsA,Fans Sports Bar,9090 Alta Dr,Las Vegas,NV,89145,36.1691517,-115.2913521,3.5,3,"Burgers, Restaurants, Pizza, Bars, Nightlife, Sports Bars"
pYu6GDIfdK1RfwgUKeeDYg,Capriotti's Sandwich Shop,"11010 Lavender Hill Dr, Ste 160, Summerlin Mall",Las Vegas,NV,89135,36.1458144322,-115.3340662512,3.0,73,"Sandwiches, Delis, Fast Food, Restaurants"
oH84VXzObXpaC5ia2Tenpw,Esmeralda's Cafe,1000 E Charleston Blvd,Las Vegas,NV,89104,36.1584611,-115.140488,4.0,41,"Seafood, Salvadoran, Latin American, Restaurants, Mexican"
rdifwelsxkuUf-tw2O4o1g,Mr. Chop Chop,5075 S Pecos Rd,Las Vegas,NV,89120,36.0972977,-115.1013785,3.5,57,"Thai, Chinese, Restaurants"
9d36_PI9Fh7kZ-Pybr2QiA,The Olive Mediterranean Grill,"3850 E Sunset Rd, Ste D",Las Vegas,NV,89120,36.0718439856,-115.0903923417,4.0,240,"Nightlife, Mediterranean, Bars, Middle Eastern, Hookah Bars, Restaurants"
-LyGT6bztmvWd3_pa93YDg,Flame Kabob,"8665 W Flamingo Rd, Ste 107",Las Vegas,NV,89147,36.1139221,-115.2803993,3.0,6,"Persian/Iranian, Food, Middle Eastern, Restaurants, Ethnic Food, Specialty Food"
Wl8i136FAmPmwTsDr4Eqzw,Cinnabon,3480 S Maryland Pkwy,Las Vegas,NV,89169,36.1259335,-115.1352534,3.5,18,"Bakeries, Food, Restaurants"
lpcniW0cBbQMSmksTrD_2Q,Steakhouse at Bill's,3595 Las Vegas Blvd S,Las Vegas,NV,89109,36.124423,-115.146372,3.0,26,"Steakhouses, Restaurants"
JzmJCDSJ_35kJgAlxcZDqQ,Panda Express,4300 Meadows Ln,Las Vegas,NV,89107,36.1724498603,-115.1956490911,3.0,6,"Fast Food, Chinese, Food Court, Restaurants"
GdE5ZF7XMDyjwBVB_5qszA,Northside Nathan's,9320 W Flamingo Rd,Las Vegas,NV,89147,36.1152241,-115.2939712,4.0,28,"Pizza, Restaurants"
kgffcoxT6BQp-gJ-UQ7Czw,Subway,2255 N Rampart Blvd,Las Vegas,NV,89128,36.2017936,-115.2819809,2.5,13,"Fast Food, Restaurants, Sandwiches"
7NucoWCjPzZyRPjsVR28xQ,Bonanno's New York Pizzeria,"MGM Hotel & Casino Food Court, 3799 Las Vegas Blvd S",Las Vegas,NV,89109,36.1027894454,-115.1698896086,3.0,113,"Pizza, Italian, Restaurants"
nvh-zGYHKwIUiPTgwhIScA,Taco Bell,4310 E Craig Road,Las Vegas,NV,89115,36.2406,-115.08005,2.5,27,"Food, Restaurants, Tex-Mex, American (New), Mexican, Fast Food"
y5fwt6pAKnvYOSn-xOUepA,Cafe Ba-Ba-Reeba,"Fashion Show Mall, 3200 Las Vegas Blvd S",Las Vegas,NV,89109,36.1272241,-115.1715512,3.5,96,"Spanish, Restaurants, Tapas Bars"
hDL3Q-GNQlOuE04_zWEMJA,Krazy Buffet,8095 W Sahara Ave,Las Vegas,NV,89117,36.1432784,-115.2674831,3.5,391,"Chinese, Asian Fusion, Buffets, Restaurants"
4Wou6LarHqefHP21qRu0Ag,Tropical Smoothie Cafe,"10670 Southern Highlands Parkway, #100",Las Vegas,NV,89141,35.9951511,-115.2068401,1.5,148,"Food, Juice Bars & Smoothies, Salad, Restaurants, Sandwiches"
JpPguWEzvNATjUJ48xCj8g,Pizza My Dear,"9320 W Flamingo Rd, Ste 2",Las Vegas,NV,89147,36.115208074,-115.2939914167,4.0,99,"Restaurants, Desserts, Chicken Wings, Pizza, Food Delivery Services, Food, Salad"
TPsjAbLjbnqNZ8XEZMsd8A,China Huts,7377 S Jones Blvd,Las Vegas,NV,89139,36.0552179,-115.2259209,3.5,22,"Restaurants, Chinese"
_Ad2ZKhUl-krJFpaZ1FI8g,Nabe Hotpot,"4545 Spring Mountain Rd, Ste106",Las Vegas,NV,89103,36.125635,-115.2024865,4.0,124,"Restaurants, Hot Pot, Korean, Asian Fusion, Buffets"
N0CoaG3cBrTGm2ecLYSzqA,Lotus of Siam,620 E Flamingo Rd,Las Vegas,NV,89119,36.1151541,-115.1497063,4.5,649,"Restaurants, Thai, Bars, Seafood, Nightlife, Wine Bars"
B9hP01A7AT4tQXv_nRozQw,Sammy Pho Vietnamese Cuisine,"7425 S Durango Dr, Ste 103",Las Vegas,NV,89113,36.0532373539,-115.2796204761,3.0,104,"Restaurants, Vietnamese"
keBXqRRumQA-A5m4K7Zq5w,Lulu's On The Move,"",Las Vegas,NV,89109,36.128561,-115.1711298,4.5,16,"Sandwiches, Breakfast & Brunch, Restaurants, Food, Food Stands, Desserts"
61pecmfztHO2SLs-WRkwVg,Pho Hung Restaurant,"5288 Spring Mountain Rd, Ste 106",Las Vegas,NV,89146,36.1265291,-115.2132639,3.0,86,"Restaurants, Vietnamese, Asian Fusion"
cIP1xI6j2wykUyHG0FOEsg,Legends Steak and Seafood,"Tropicana Las Vegas, 3801 Las Vegas Blvd S",Las Vegas,NV,89109,36.0998842,-115.1722956,3.5,6,"Seafood, Steakhouses, Restaurants"
GJ_bXUPv672YwNg4TneJog,China Poblano,"3708 Las Vegas Blvd S, Level 2, Boulevard Tower",Las Vegas,NV,89109,36.1099462,-115.1753911,3.5,1620,"Mexican, Chinese, Asian Fusion, Restaurants"
klsBtNP-vlO3QlfPbAtTzQ,Denny's,7071 W Craig Rd,Las Vegas,NV,89129,36.2385469543,-115.2481819689,3.0,86,"American (Traditional), Breakfast & Brunch, Burgers, Diners, Restaurants"
rWrx9B1L0jCQm-uUmznBVQ,El Pollito Charro,"6450 West Lake Mead Blvd, Ste 110",Las Vegas,NV,89108,36.196362,-115.2351831,5.0,40,"Restaurants, Mexican"
vEReXixLHjMINX9oirGCkQ,P Dubs Fish n Chips,3528 S Maryland Pkwy,Las Vegas,NV,89169,36.1249276394,-115.1354185492,4.0,4,"Fish & Chips, Restaurants"
PlMJAouo0D0ZXHkCDj6eeg,Studio Café,"MGM Grand Hotel and Casino, 3799 Las Vegas Blvd S",Las Vegas,NV,89109,36.1025618,-115.169277,2.5,177,"Cafes, American (New), Coffee & Tea, Food, Restaurants"
cfggUk66F01Av4YWZJXcnA,Eclipse Theaters,814 S 3rd St,Las Vegas,NV,89101,36.1620239723,-115.1484273059,4.0,358,"Nightlife, American (New), Cinema, Arts & Entertainment, Bars, Cocktail Bars, Restaurants, Dinner Theater"
Z4UQlerXfBH8jv6XcFLeEA,The Real Crepe,"7595 W Washington Ave, Ste 160",Las Vegas,NV,89128,36.1810984,-115.2592634,4.5,78,"French, Restaurants, Creperies"
pcA3DcjbkkQERU1dbsiSow,Chickpeas Mediterranean Cafe,6110 W Flamingo Rd,Las Vegas,NV,89103,36.1162314,-115.2253751,4.0,296,"Persian/Iranian, Middle Eastern, Restaurants, Mediterranean, Falafel"
8_mXYs-ZOqDGS7ifAjaocA,Seafood Station,"7785 N Durango Dr, Ste 135",Las Vegas,NV,89131,36.3027272384,-115.2820622921,4.0,24,"Food, Seafood, Restaurants"
HUwzarG0givckxXWTF5lIQ,MAMAOH,"8635 S Rainbow Blvd, Ste 110",Las Vegas,NV,89139,36.031664731,-115.2442964539,4.0,199,"Korean, Restaurants, Asian Fusion"
WRbBmXMHmdWOkeGp21OoeA,Mamma Olivia,3554 S Maryland Pkwy,Las Vegas,NV,89169,36.1248044,-115.1359667,4.0,122,"Restaurants, Pizza, Italian, Tapas/Small Plates, Bars, Nightlife"
7T7IaK6WGQccQS0UjJmmmQ,Big Ern's BBQ,2400 Rancho Rd,Las Vegas,NV,89130,36.2015702,-115.1951924,4.0,3,"Barbeque, Restaurants, American (Traditional)"
46UHF46E1z-W2dOmhv-Fng,Pt's Pub,739 S Rainbow Blvd,Las Vegas,NV,89145,36.1651692,-115.244802,2.5,43,"Pubs, Bars, American (New), Pizza, Nightlife, Sports Bars, American (Traditional), Breakfast & Brunch, Restaurants"
kDCyqlYcstqnoqnfBRS5Og,Pour Coffeehouse,"6811 S Eastern Ave, Unit 104-D",Las Vegas,NV,89119,36.0661492,-115.1190162,4.5,180,"Caribbean, Sandwiches, Vegan, Juice Bars & Smoothies, Coffee & Tea, American (Traditional), Cafes, Restaurants, Food, Desserts"
h2RbC1Lu20L1GHim_p24WQ,Nathan's Famous,"Venetian Hotel and Casino, 3377 Las Vegas Blvd S",Las Vegas,NV,89109,36.1218691,-115.1696529,3.0,53,"Hot Dogs, Fast Food, Cheesesteaks, Restaurants, Burgers, American (New), American (Traditional)"
l9bKROPyMVm5cfQXPX09ng,Well Being In The Box,"2555 S Jones Blvd, Ste 3",Las Vegas,NV,89146,36.1429917,-115.2254682,4.5,110,"Asian Fusion, Korean, Japanese, Sushi Bars, Restaurants"
juhlDDR-L_TgSPU5FVHIpQ,Joseph's Cuisine,"6475 W Charleston Blvd, Ste 120",Las Vegas,NV,89146,36.1588556,-115.2366829,3.0,4,"Restaurants, Mediterranean, Middle Eastern, Greek"
3uC7Lbc3RgUDTWQlBu4PqQ,Bouchon Bakery at the Venetian Theater,"3355 Las Vegas Blvd S, Venetian Theater, Sports Book and Clock Tower",Las Vegas,NV,89109,36.12291,-115.170716,4.0,1152,"Desserts, Food, French, Sandwiches, Bakeries, Restaurants"
qqKenRVi95OsoOvc8xJyfg,Han's Chicken,"6850 Spring Mountain Rd, Ste F-6",Las Vegas,NV,89146,36.1269391,-115.2416392,3.5,9,"Chicken Wings, Restaurants, Korean, Food Court"
pdeTqMHy2YUkFzWxvP1huw,Baja Fresh Mexican Grill,4916 S Fort Apache Rd,Las Vegas,NV,89148,36.098828,-115.295732,3.5,19,"Restaurants, Mexican"
FS0SA_ysgXsQEe6aCaIrKQ,Ojax Mediterranean,4760 W Sahara Ave,Las Vegas,NV,89102,36.1463364,-115.2071643,4.5,94,"Mediterranean, Restaurants"
YMc2n7R4_6N0PIHIfUJqPg,Domino's Pizza,4418 N Rancho Dr,Las Vegas,NV,89130,36.2399658,-115.2304525,3.5,14,"Restaurants, Sandwiches, Pizza, Chicken Wings"
k-YxoQSyfIEPcSHu1cyBhg,Jack In the Box,4385 Las Vegas Blvd N,Las Vegas,NV,89115,36.2398861,-115.056278,1.5,14,"Fast Food, Restaurants"
FfW-oamgXcgFJn6ld1B3uA,L & L Hawaiian Barbecue,2755 S Nellis Blvd,Las Vegas,NV,89121,36.1394975394,-115.0658213612,2.5,42,"Restaurants, Hawaiian"
YCfGBnOZl8mGi7m7oWf4rg,Prickly Pear Cafe,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.086171,-115.136986,2.0,4,"Sandwiches, Restaurants"
JJpoHl5mxJHwbaix71mfyg,Village Pub & Grill,901-999 E Landing Strip Ave,Las Vegas,NV,89119,36.0856990312,-115.1395431682,3.5,124,"Restaurants, Nightlife, American (Traditional), Bars, Pubs"
