business_id,varieties,ambience,management,service,value,business_name,rating
KjV_68oLLSpqR96VnV68tw,2.777777778,2.673076923,2.470588235,2.482758621,3.2,Roberto's Taco Shop,2.5
kkdm8TM6qTaVnrz5XsG0hQ,4.355421687,4.261682243,4.247933884,4.634146341,4.8,Kabob Express,4.5
KkgnBZj3jRVjCY2H49JRaw,2.666666667,3.627906977,2.5,3.5,3.5,Angelina's Pizza,3
KkmPDIWzvwbBpyqOHT6pcQ,3.652427184,3.678977273,3.61849711,3.823076923,3.466666667,Rao's,3.5
klddGAcNIpE_aB5sd1hNXw,3.741839763,3.829383886,3.786956522,3.744680851,3.714285714,Society Cafe Encore,4
klsBtNP-vlO3QlfPbAtTzQ,2.706896552,2.972972973,2.783783784,2.833333333,5,Denny's,3
km5aBHRss5ir_B0jvEErzQ,2.17768595,1.955974843,2.054878049,2.103448276,2.6,McFadden's Restaurant and Saloon,2
kmdFk8ETfXiuoS364jaJFA,2.592417062,2.401515152,2.545454545,2.689655172,2.076923077,Garden Buffet,2.5
KmvwcEle06KNfNhyV-QO1A,4.025641026,3.733333333,3.892857143,3,4,LaBella's Pizzeria,4
KMxrk1YDlj_qFI1JXK4zRg,2,1.709677419,2.142857143,1.636363636,3,McDonald's,2
Kn23LDd740SBVJ7mum0fwg,3.707865169,3.74137931,3.5,3.588235294,3.833333333,V Bar,3.5
KN-JL6uWCfDubCztgZ6zdw,4.4,4.75,4.375,4.714285714,3.25,Zydeco Po-Boys,4.5
KNTjauGqmib3sG1HWJyKEQ,4.17679558,4.269662921,4.222222222,4.125,4.5,E-Jo Korean Restaurant,4
knWBvogziOE4f82kmmi0sQ,3.733766234,3.844155844,3.860465116,3.5,3.272727273,Leticia's Mexican Cocina At Tivoli Village,4
KOPittXGiS_CpoAYdPpqGQ,3.588235294,3.740740741,3.6,3.65,4.666666667,Pearl,3.5
kosTPb88O4Q0XGbVbEOGCA,4.139534884,4.185185185,4.265060241,4.038461538,4,Prommares Thai Food,4
k-oXgIdQlBe9rn8rWfRUdw,4.225,4.619047619,4,4,1,Famous Philly Steak & Gyro,4.5
kpLt4l5J5kbMD4oxQLC2aA,3.839416058,3.97,3.890909091,3.976190476,3.545454545,King & I,4
KPV_FVNWkgmYh1ArVlt6kg,3.195402299,3.238738739,3.28708134,3.22972973,3.052631579,Lagasse's Stadium,3
kPV1DlXSkcXY5G8r2LLmEA,4.229508197,4.073170732,4.202247191,4.297297297,4.857142857,Ichabod's Lounge,4
kpZjgADHSklBk3JqcO4b4Q,4.071428571,4.263157895,4.125,4.384615385,2,Second Street Grill,4
KQoeETpQ1nBEQ6fVOtFgWQ,4.27,4,4.15942029,4.19047619,4.6,Hamptons,4
KRaxPApQv43oX6Dcv3jKQA,3.170940171,2.844155844,3.136986301,3.214285714,3,Beach CafÃ©,3
kRgAf6j2y1eR0wOFdzFAuw,4.364167478,4.343612335,4.383838384,4.307407407,4.36,Firefly,4.5
KSkjE3krqsovBs7iC4x7ng,3,2.5,3.074074074,2.375,3,Denny's,3
KTDDw1gAV4G_YoKOdQ1Ygw,3.489361702,3.366666667,3.302325581,3.5,4.5,Aloha Hawaiian BBQ,3.5
KTjfQxsQDKWP0dWXBCyXuA,3.525,3.315068493,3.236842105,3.08,3.75,Famous Dave's Bar-B-Que,3.5
Ku3ATIQunBSCP6_j6yOKFA,4.605263158,4.153846154,4.46875,4.333333333,5,Jammyland,4.5
kUntNQ5P9IrRzEoHdRxV-w,3.237288136,3.315789474,3.114285714,3,4,Mark Rich's New York Pizza & Pasta,3
KUOa1acSFn6DkO9jp-sn6A,3.51980198,3.48,3.578947368,3.447368421,3.444444444,Famous Dave's Bar-B-Que,3.5
KVsv8wRGnLX8QWoNZKNMQA,3.872340426,3.882783883,3.782101167,4.020833333,3.48,Shibuya,4
kwacNh9UDn_sIf0-wBatgA,2.583333333,2.47826087,2.695652174,2.8125,3.857142857,Rampart Buffet,2.5
kwLlQn95rqiqvmM4Yc2hIg,3.542168675,3.733333333,3.544117647,3.652173913,3.666666667,Roberto's Taco Shop,3.5
KXaoMnxau0tei2uRZuA9mQ,3.820512821,3.518518519,4.055555556,4.5,2,Sushi Burrito Bowl,3.5
KXITXbKuE60WSUDs7NZVLQ,3.586034913,3.795180723,3.575,3.613207547,3.823529412,Table 10,3.5
kXl44keW3wZaJpjEqHk30g,3.308510638,3.471428571,3.395061728,3.277777778,2.571428571,Farmer Boys,3.5
kXxSkjIByGp4X6-FIO8_Qw,4.294117647,4.470588235,4.551724138,4.388888889,4,The Diner at LVM Resort,4.5
kYvZZ_aKaKLQKeyms74T2Q,3.583969466,3.603550296,3.611111111,3.857142857,3.857142857,Lindo Michoacan,3.5
KyzPvdGPb2ubVlXJrS2QPA,4.254098361,4.130434783,4.291139241,4.285714286,4.9,Pizzalicious,4
kzwiQ54fopeTgGEIkgJ2dQ,3.557692308,3.522727273,3.540540541,3.642857143,3.25,Pt's Gold,3.5
L_gl5gnEMxvADScorL-2Hw,4.063829787,3.96,4.161290323,3.894736842,4,BJ's Cocktail Lounge West,4
l_GV0hgEoTUf70uJVT0_hg,4.15433572,4.139056832,4.144284129,4.054441261,4.171052632,Eat.,4
L_ZLtfHvfzfoNVQ0-okTXg,4.001503759,4.004494382,4.075107296,4.017142857,4.029411765,SW Steakhouse,4
L1-1P3acJc4gEFvWwjXcNQ,4.71656051,4.752212389,4.745098039,4.675324675,4.68,MerÃ¡ki Greek Grill,4.5
L16ly2UGc9j4qO3Id8Gx3A,4.693430657,4.703296703,4.836538462,4.894736842,4.857142857,Chef Kennys Asian Vegan Restaurant,4.5
L2W0QLXIIR5MEmhQwZk-iA,4.052980132,4.074766355,4.042553191,4.243243243,4.071428571,Hot N Juicy Crawfish,4
l3joBBpkq0ib11dKUpKMAw,4.482876712,4.6,4.454954955,4.428571429,4.6,Karaoke Q Studio,4.5
l4qomOr-2ZDOjWXSZXpzZg,3.260869565,3.291666667,3.346153846,3.210526316,3.8,Pho Rose,3.5
L6kFtq-C4dJJZJGk5Q8vRw,3.294117647,3.115384615,3.214285714,2.916666667,3,New York Bagel Bakery,3.5
L6qd3x0bHymyxub9dF7lIA,3.312056738,3.222222222,3.264367816,3.424242424,4,Cafe Noodle & Chinese Barbeque,3
L6RxkP8dneVGelDLUhjCug,4.32,4.382352941,4.428571429,4.6,2,So Good Cafe,4.5
l6TEtn0bxJlXXVnKhwyeAw,3.226086957,3.245614035,3.282051282,3.193548387,3.285714286,Cousins Maine Lobster - Las Vegas,3.5
l7BLw7-bKVD7fImtls4Lfw,4.063829787,4.518518519,3.972222222,4.2,5,Los Antojos,4
L7SKlQ4hH12eIqmabXzE0Q,3.103896104,3.016949153,3.127659574,3,1,DJT,3
l9bKROPyMVm5cfQXPX09ng,4.314285714,4.341463415,4.25,4.333333333,4.4,Well Being In The Box,4.5
l9oTh1HKQt_o4SN63cNNMw,2.41025641,2.595238095,2.086956522,3.1,2.2,Starbucks,2.5
Lau3N654yNyWdIIybea1uA,3.397058824,3.325,3.391304348,3.469387755,3.352941176,Il Fornaio,3.5
LBwFjTUlDeikknOoQTXxhg,1.435897436,1.62962963,1.36,1.166666667,1,McDonald's,1.5
LcbMEHpN5r45I4ZbyxhK0w,3.464285714,3.774193548,3.25,3.857142857,4.5,Paris Baguette,3.5
LcTlT1Uf6XckMjWwRr49sQ,2.510204082,2.517241379,2.434782609,2.066666667,1,Einstein Bros Bagels,2.5
lCwqJWMxvIUQt1Re_tDn4w,2.405405405,2.24137931,2.333333333,1.8,3,Denny's,2.5
lDr1pXOU75er2vmFigQc7w,3.111111111,2.84,2.90625,2.818181818,4,Nathan's Famous,3
Le6cwbZL4tDZwNHwipfKg,4.22406639,4.246753247,4.321637427,4.258064516,4.272727273,#N/A,#N/A
leXt81sCi1dyH1RF7nT3ig,2.242424242,2,2.285714286,2.066666667,1,Roberto's Tacos,2
LEzaRCdhDfO2eM75HZNnUQ,4.131979695,4.284671533,4.207142857,4.173076923,4.3125,Blue Sea Sushi and Izakaya,4
lF3klLu44Jaq3UqO9a50Pg,4.283950617,4.268656716,3.984615385,4.210526316,4.2,Mariscos El Puerto,4
lF4pEu4_55SSFEo6Q58ftQ,4.298969072,4.507246377,4.223880597,4.08,3.6,German Bread Bakery,4.5
lfgTv3MpQr9vIp79zuhAfg,3.705882353,3.7,3.709677419,4,4.5,Big Mess Bar-BQ,3.5
LFs5jyYdXlzi0SpAYi1eSA,3.993811881,3.973070018,3.980286738,3.903225806,3.882352941,Maggiano's Little Italy,4
lfXfxBms5z1nwzkxxLFBWg,2.936708861,3,2.842105263,3,3,GarduÃ±os,3
lG759ODx7tj6wbS7rYip1g,4.043165468,3.684210526,3.819148936,4.029411765,4,Galanga Thai Eatery,4
LgTBbuKTSm4qKHEmFAEJmA,3.18,3.181818182,3.28,3,0,Vegas Best Pizza,3
LgvgD8JllzVmIdme4OP7Eg,3.646341463,4.324324324,3.796296296,3.8,5,Firehouse Subs,4
lGy7jJ9oVZUJNkmZj7ewgA,3.017241379,2.966527197,3.026086957,3.024691358,2.952380952,Planet Dailies,3
lHCwqXdDSmlmqe88WpjeEg,2.675,2.782608696,2.783783784,2.888888889,4.5,Pt's Gold,2.5
liGn7sPOvUuy3kcwbhRkbA,2.72972973,3.009803922,2.641025641,2.957446809,2.375,Zine Noodles Dim Sum,3
LIU7IcJtD9VieoIo__wd9Q,4.56,4.842696629,4.578431373,4.482758621,4.5,Thai Pan Cuisine,4.5
L-IyrAwnrg9A2yW7zPI_UA,4.166666667,4.367346939,4.253968254,4.210526316,4.666666667,Breakfast Bar,4.5
LJQCv30PCIpC3FnvHF5mXQ,3.526315789,3.378787879,3.47826087,3.166666667,3.9,HK Star,3.5
LJt-NO2FhvQxTmBoaaLhTg,3.133333333,3.206896552,3.280898876,3.137931034,3.333333333,Three Angry Wives,3
lKH_cqeaeVpHdsO2dK58OA,3.220930233,3.222222222,3.330578512,3.372093023,2.857142857,Smashburger,3
LklWSvyLZXN3tEGxT8rIfg,3.859375,4.104166667,4.136363636,3.846153846,4,Hattie B's Hot Chicken,4
lKq4Qsz13FDcAVgp49uukQ,3.742782152,3.811715481,3.68487395,3.714285714,3.611111111,Slice of Vegas,4
lLMJsTchKYF1O0fpNWpCRA,4.016666667,4.053571429,4.125,4.214285714,4.571428571,Home Plate Grill & Bar,4
LlnQ272NNjTVlYhCjMuCCw,3.829268293,4.064516129,3.8,3.666666667,3,Jogasaki Sushi Burrito Vegas,4
lmxA0dJM0XsPCIHPXhEQ-g,4.025316456,4.023411371,3.934169279,4.095238095,4.192307692,Sake Rok,4
LN0JGAl8Rr_r_5t_X8Kz6g,3.978947368,3.964285714,4,4.076923077,4.833333333,Fellini's Ristorante,4
lnZKSuiE8c8_zYaLTZacmQ,3.619791667,3.642857143,3.687943262,3.509090909,3.5,Doh Sushi & Tapas,3.5
lokPfoken16iTeAJ2PAwmQ,2.833333333,2.787878788,2.603174603,2.928571429,4,Feast Buffet,2.5
lomynsQfC1dALfxyh-x_iA,3.123287671,3.5,3.347826087,2.866666667,2,PKWY Tavern Tivoli,3.5
lOQPeguczAueJnLmDUTfGg,4.239651416,4.215139442,4.188118812,4.276422764,4.285714286,Bonito Michoacan,4
loSgYD9dHOsjjm7QCly5qw,3.275362319,3.396103896,3.342465753,3.323943662,2.8,KGB: Kerry's Gourmet Burgers,3.5
LOWn1xi9PfG2kxrUuC21nA,4.234567901,4.139534884,4.581395349,4.133333333,4.5,Great Harvest Bread co.,4.5
LpGCzgAKNSpzDNEUMVVtZA,4.131756757,4.283842795,4.01826484,4.088607595,4.565217391,Grimaldi's Pizzeria,4
LPMZ9N1sAjs2nDx7DmiZ2w,3.12987013,2.872727273,3.161290323,3.25,4,Palermo's Pizza,3
Lq9rYrwvWV5QDBYzq7MGHQ,4.043478261,3.869318182,4.078651685,4.123287671,4,Osaka Japanese Bistro,4
lQ9VmIWvM6v-rONPkYX8aQ,4.291666667,4.372093023,4.411764706,4.277777778,3,Alex,4.5
LQg6wHIu5SGsWI0U5siclw,4.06741573,4.109090909,4.107692308,4.076923077,3.666666667,Shake Shack,4
LQNrsH1ctqV256-v5v4jdQ,3.965116279,4.204081633,4.092307692,3.884615385,4.333333333,Sunnys Chicken & Fish,4
LQZ2yBIAFmXYbDD0Z2Nhug,2.804347826,2.9,2.457142857,2.636363636,1,La Gloria,2.5
LR0qF0FEVsCOhYWUOiH26A,3.138167939,3.161440186,3.14893617,3.107033639,3,The Buffet at ARIA,3
LrO_Xy6lfpbTgFoJcOjY4w,3.327868852,3.837837838,3.357142857,4.214285714,3,Round Table Pizza,3.5
LRpFWbovjUShlvCKQOS-Ng,4.076923077,4.594594595,4.551724138,4.333333333,4,Yui Edomae Sushi,4.5
LrxDRg8SQdgHMoz3TSAYFg,2.758865248,2.891891892,2.756410256,2.72,3,DT's Filipino Food and Karaoke,3
Ls89UV4aSRE8eW2Pj_LaWg,3.339285714,3.533333333,3.515151515,3.166666667,4,Crossroads Restaurant & Bar - Las Vegas,3.5
LsfKW67Qe_0bU4krXEkOAA,1.586956522,1.260869565,1.545454545,1.647058824,0,McDonald's,1.5
lsLelczQjIZLHVt2-e44lA,3.1125,3.037037037,2.859649123,2.894736842,3,S+O Restaurant,3
lsMvf-DxBO3As2KgLHtbFw,3,2.486486486,3,3.076923077,2.666666667,Applebee's Grill + Bar,3
lTixk1IT-D4hoMZ6LgoyHQ,4.257769653,4.258461538,4.174386921,4.381944444,4.222222222,The Barrymore,4
lTXFSaZC8tkZujYxRG-Dcg,4.402298851,4.52,4.339285714,4.636363636,4.666666667,R Burgers,4.5
LtXy1VinKWfuLFslVarKRw,3.487106017,3.509578544,3.468619247,3.460674157,3.47826087,Fatburger,3.5
lUSAupdaVSoEaUO63RdPZA,3.744186047,3.68,3.96,3.692307692,2.333333333,Yummy China,3.5
lVfZ2AaYRYHCFenUMQna8g,3.774193548,3.736842105,3.507936508,3.4,2.4,Super B Burrito,4
LvNQkpggm72kJUTzO0juWQ,3.631578947,4,3.852459016,3.708333333,4,The Protein Source,4
LV-oONzEA22qiBEFK1sckA,3.574074074,3.663157895,3.414414414,3.243902439,3.6,American Fish,3.5
lvuuyYZ-CzFrg1BLdV2OPw,3.921933086,3.95505618,3.947643979,3.951219512,4.230769231,Libre Mexican Cantina,4
Lw9EBaDVg5R36dIE6N2oqw,4.642857143,4.30952381,4.484375,4.75,4.5,Carlos' Kitchen,4.5
lweobd-AOEP1lYNTfhuHhQ,3.960629921,3.776470588,3.76744186,3.857142857,4.125,CafÃ© de Cebu,4
LWgaRojEN8a-V6yxORo7yQ,4.452554745,4.460674157,4.484210526,4.769230769,4.375,Poke Poku Hawaiian Poke Bar,4.5
lWnG8JOua6jJ_STTLLstlg,4.292682927,4.581395349,4.323529412,4.454545455,5,Ice Land Vegas,4.5
LwQB9H3jZ9wTk24Lr-AnZQ,4,4.087179487,4.005128205,4.006756757,3.838709677,Spago by Wolfgang Puck,4
lwxYmWqjmEZ0ukCsXC9Pfg,3.810810811,3.862533693,3.972151899,3.960784314,3.857142857,Giordanos - Las Vegas,4
LXt2Aycp2ILMWQmKsjl4Wg,4.120689655,3.818181818,3.97826087,3.933333333,3.333333333,Firehouse Subs,4
lym9VHmU2QupopVsMGt7lg,2.743243243,2.924528302,2.952380952,3,3.833333333,Chipotle Mexican Grill,3
lYsq47uDzdjYUGtyUq8aaQ,4.073732719,4.13986014,3.933333333,3.962264151,4,Mundo Restaurant,4
LyVLSt5aLx-4Ll2XB-U-5Q,4.462962963,4.382716049,4.434782609,4.428571429,4.428571429,Red Lantern Pho Vietnamese Grill,4.5
LYWbyu1EQM2o5hwHG5_Ldg,3.52848723,3.495774648,3.469656992,3.406896552,3.365853659,RM Seafood,3.5
Lzg7YuoP1SDyg2S5lvBvhg,4.195652174,4.490566038,4.305084746,4.2,3.6,Good Fella Korean Bistro,4.5
L-zHt7gZITG1z8l7TZ4dUg,3.716981132,3.607142857,3.774193548,3.818181818,4.666666667,Sugar & Ice,3.5
LZSyWy4IHgXg6QhW2jrBlw,2.917808219,2.944444444,2.976190476,3.2,1,Romano's Macaroni Grill,3
LzUYsR54hd8cCiYXTquRA,3.186770428,3.116564417,3.155172414,3.314285714,3.647058824,#N/A,#N/A
Lzv68iVkRHstVvW3aXNWkA,4.317073171,4.397849462,4.436842105,4.243902439,4.916666667,Table Thai Bar & Bistro,4.5
lZZLmG1ANLq2Yb3KuVA4NA,2.004926108,1.897435897,1.808510638,1.929824561,2.071428571,Circus Buffet,2
m_CqRpEZ2XDH3fp-KFAycQ,3.587878788,3.75257732,3.655462185,3.613636364,2.6,Sushi Mon,3.5
m1BL2XSBqnqP1qfmbrKmug,3.941176471,3.8,3.675324675,3.515151515,3.285714286,Okada,4
M1hEQVMiND1rbiT8mo2j0g,3.712643678,3.881355932,3.666666667,3.625,4.666666667,Bonnano's,4
m2QQNcBKeZIFYy16lVMogw,3.605263158,3.653061224,3.12,3.772727273,3.75,Raising Cane's,3.5
M30I1NPl5JuHthxo1IXPGg,3.579288026,3.640776699,3.393364929,3.518518519,3.357142857,Pho Saigon 8,3.5
m3XyLvnOVvt-jECDnEWuwA,4.179245283,4.325301205,4.236842105,4.064516129,4.333333333,RePete's,4
M4vh_kzppP1nsxo7hsaVIA,2.666666667,2.620155039,2.693548387,2.557377049,2.5,Golden Nugget Buffet,2.5
M51gw2cz_vXarNBLbKkOxQ,4.11627907,4.218274112,4.095652174,4.188235294,4,The Cracked Egg,4
m51uL1LZhKYf2y_yG4NEng,3.316326531,3.362204724,3.32231405,3.340909091,3.428571429,Pho 87,3.5
m5niZy68d2gTtVWz89elfA,4.022421525,3.946107784,4.110465116,4.083333333,3.875,Slidin Thru,4
M9zu5KTyVwVC-45Mn8Wp0g,3.956043956,4.033333333,3.815384615,3.75,4.5,Taste,4
maIam6HyU4FB_sBIk9ippA,2.946428571,3.529411765,3.058823529,3.285714286,3,The Lodge at Shelbourne,3
mAIPUQPJiWXudRbOaBX33g,1.773584906,1.617021277,1.743589744,1.733333333,2.75,Popeyes Louisiana Kitchen,2
MAuSh7NKoT__CQ4BumoayA,3.448747153,3.31152648,3.304347826,3.349206349,3.12,T&T - Tacos & Tequila,3.5
mB_cI1tCrNxxvr2e2myNrQ,3.6492891,3.81884058,3.720588235,3.852459016,3.230769231,Taco Bell Cantina,3.5
M-bM5y8qdE-Z3mfZept1EA,4.011363636,3.866666667,4.089285714,3.75,4.5,Ohana Hawaiian Bbq,4
mbZe40oM-Ha-Q_qWh49-Mg,2,1.939393939,2.103448276,2.416666667,2.333333333,Little Caesars Pizza,2
mC263CTDDRaeqg-pFju4Xw,4.758064516,4.755102041,4.777777778,4.875,5,Brothers Pizza,4.5
M--CB6Fhp4XKxsR2PlcP9w,4.387323944,4.258823529,4.35106383,4.305555556,4.5,Fat Tuesday,4.5
McQsl_USMy6kfUz9J02Tdg,3.486486486,3.916666667,3.75,3.3,3,Lotus Garden Cuisine,3.5
mcWAIj1u1S-QDBhB7CiIdQ,3.7875,3.75,3.695652174,3.952380952,4.75,Moon Doggies,4
Md6895ZtS3FA8a0pUaH6nw,3.104895105,3.018181818,3.191919192,3.213333333,3.041666667,America,3
mD8bJbumIGOtlXXuvVNuqw,4.413793103,4.324324324,4.704545455,4.416666667,3.5,Call Me Cake,4.5
mDoLWEOFmxcQ5TAPqxoJLg,4.117647059,4.107142857,3.966666667,4.259259259,4.2,Sagos Baja Tavern & Lounge,4
mDR12Hafvr84ctpsV6YLag,4.619214586,4.657603223,4.661706349,4.666666667,4.543209877,Mr Mamas,4.5
mDtlBsfTUPDuASvUcKWSbw,4.25,4.447368421,4.138888889,4.0625,3.666666667,L&L Hawaiian Barbecue,4
MDVbJicJvqaO4WGx0vEabQ,2.747826087,2.956043956,2.787037037,2.433333333,2.615384615,Chili's,3
me17NOULVwu40AdKGYHIaQ,4.111111111,3.692307692,3.971014493,4.071428571,3.714285714,Rocco's Ny Pizza & Pasta,4
meG2hlQPCfeZ-JdvoG297g,2.754716981,2.394736842,3.029411765,2.285714286,5,Brothers Italian Bistro,3
mEhW0TYZi1xor_Xp15Fc2w,2.787878788,3.16,3.166666667,2.923076923,4,L & L Hawaiian Barbecue,3
mfQfNIb3TYeBSxsN1WD8eA,3.037735849,2.864864865,3.242424242,3.0625,3.2,McDonald's,3
mGCOI83lIiDfc4cEOtmZlQ,2.05,2.838709677,2.208333333,2.111111111,1,Pan Asian Express,2.5
MgSd4P3ATkiywbbraFygHg,4.135869565,4.068181818,4.145038168,4.4,4.285714286,Plantone's Italian Market,4
Mh84_j7YmRrAcm0DWV4bUw,4.447368421,4.363265306,4.424354244,4.540816327,4.473684211,Cugino's Italian Deli & Pizza,4.5
mibbKeg4gbD9O58TCjDWgQ,2.529411765,2.72,2.535714286,3.142857143,2.333333333,Roberto's Taco Shop,2.5
mIlQi6nZdFbEAjZuQ6pFfQ,4.333333333,4,4.37037037,4.225,4.285714286,Verrazano Pizza,4.5
MiUrif_vYOuITF4ALf7WHA,2.811688312,2.810810811,2.718446602,2.828571429,3,Planet Hollywood,3
mIzlYJ0n8cXIHs1JiPN8kg,4.551401869,4.47311828,4.46835443,4.53125,4.666666667,GO!KU J-Wraps & Ramen,4.5
mjhwLcuoenVW8oFhcNmlHA,3.069767442,2.950310559,3.052238806,3.163934426,2.727272727,Claim Jumper Restaurant & Saloon,3
mlOFd0pHDcav5hcnbKJiXQ,4.509433962,4.282608696,4.272727273,4.153846154,2,Kuben,4.5
mmbXj7CmjGbH-wR3j6cD0w,3.588235294,3.470149254,3.576388889,3.545454545,3.388888889,Sweet Tomatoes,3.5
mN7z9oY01Mh_-dwTyzpqg,3.294117647,3.292682927,3.354166667,2.9375,3.166666667,#N/A,#N/A
MNaPOkqm2vKeNG8EqkZWCg,3.674311927,3.736842105,3.879518072,3.693548387,3.8,Chicago Joe's,3.5
Mnf10SaW1-8O3zVF_S16Dg,3.08,2.8,3.176470588,2.777777778,2.75,The Sporting House Bar & Grill,3
mnU3iGsL55MCWXiWV3AcAQ,4.247524752,4.236111111,4.225,4.1,4.666666667,In-N-Out Burger,4
MnYGGxWpMyQ7oncUPjbEmw,3.072727273,3.043478261,3.026315789,2.888888889,3,Nathan's Famous,3
MohTx0z3LnzAnr0bIsstHQ,4.651162791,4.296296296,4.661290323,4.703703704,5,OWL,4.5
MpovsyjkSkchD7ssAdEVKQ,3.877394636,3.934131737,3.85492228,3.75,3.5,Charlie Palmer Steak,4
MpT8KheTjs7TSDWIoMUFxg,3.617977528,3.606557377,3.592592593,3.964285714,4.333333333,China AAA,3.5
Mq1_dvcg5mbeplEmCEoUtQ,4.239669421,4.259259259,4.171428571,4.351351351,4.285714286,Sicilian Ristorante,4
MQD3EvzB7C8zol6kBxBrSg,3.993710692,3.850877193,3.89,3.947368421,4.2,Fist of Fusion Island Grill,4
MQI1rSTE2LGrrsPPgenCrA,4.362204724,4.204545455,4.557692308,4.428571429,4.142857143,Master Kim's Korean BBQ,4.5
MqIgMLUdD53r_dmx1goYJg,3.596059113,3.496402878,3.535211268,3.603448276,3,Shucks Tavern & Oyster Bar,3.5
MQiNywdecInMlkW06WYaCg,3.447368421,3.25,3.2,3.625,3.5,Maru Korean BBQ & Sushi,3.5
MqYYYNA-ZYvV-1w5qcmMoA,3.696682464,3.723076923,3.746428571,3.92920354,3.954545455,Aureole,3.5
mShOJ9qFk79KnZq7E8k9hQ,3.280821918,3.226890756,3.292929293,3.375,3.857142857,English's Quintessentially British,3
M-SS_Kr0zlC7v8kBSRa74g,4.015384615,4.142857143,4.155555556,4.25,4.153846154,Hokaido Sushi,4
mssvR3i_dbcM079wahykLw,4.65,4.72972973,4.8,4.3125,5,Fu Man Dumpling House,4.5
mswelTP1cQiuAps2fSGuBw,3.08490566,3.208333333,3,2.928571429,3.333333333,Farmer Boys,3
MU1PQ5CWuV0OKKOeI7jx6Q,2.36,2.6,2.351351351,2.615384615,3,Popeyes Louisiana Kitchen,2.5
mU3vlAVzTxgmZUu6F4XixA,4.054932735,4.027950311,4.017684887,4.079847909,4.102564103,Momofuku Las Vegas,4
mUdalYTuAtnZm2K9zoH27Q,4.332179931,4.300480769,4.334117647,4.394117647,3.852941176,L'Atelier de JoÃ«l Robuchon,4.5
MUQS2XkrFl8QxCUHgSIzLA,3.517647059,3.734375,3.714285714,4.2,3.666666667,Dessy B's Steak House,3.5
mvLdgkwBzqllHWHwS-ZZgQ,4.64,4.681818182,4.538461538,4.80952381,5,Elia Authentic Greek Taverna,4.5
mvyVz0gm3gdPVGg3M-o75g,4.444444444,4.353293413,4.57037037,4.535714286,4.727272727,Ã© by JosÃ© AndrÃ©s,4.5
MwCai0x6GILtK4KkwufZig,4.142857143,4.125,4.1,4.368421053,4,The Martini,4
mwE5uNVkxCXvEuVa1KQ_3g,3.853535354,3.834710744,3.917910448,4.020833333,3.375,Distill - A Local Bar,4
MXC9pwIxovWUc9yu1F8OxA,4.136531365,4.066666667,4.266055046,4.055555556,4.045454545,Sushi Twister,4
m-xsH8VkcYtTTvp2Fa6Ajw,3.372654155,3.356,3.322957198,3.441176471,3.8125,Pancho's,3.5
mXtcO2phv1wYcI_OhL6D9g,4.261904762,3.971428571,4.275,4.545454545,4.75,Siam Thai Kitchen,4
MXWSSx_MvmxvptXRHUnAbg,4.203125,4.138888889,4.092592593,4.066666667,3.375,Sharky's Modern Mexican Kitchen,4
MYB1ZMspBk1Xc_awp_PtSw,3.274509804,3.551724138,3.043478261,3.25,3.25,Naked City Pizza Express,3.5
MyTsAeShB9pcWP84GSTAdw,4.351449275,4.289855072,4.367875648,4.34939759,4.285714286,KoMex Fusion,4.5
mz1zD5_eqyCQNuzAqB_iKg,4.414012739,4.261904762,4.47107438,4.423076923,4.333333333,Pancho's Kitchen,4.5
mzQLni03qPCPxkUXQ52U_Q,4.54,4.692307692,4.714285714,4.705882353,5,El Zarape Mexican Restaurant,4.5
MZRqxvBkJLjKcoOjNz7yLA,2.320754717,2.271084337,2.257309942,2.075757576,2.5,Carlos'n Charlie's,2.5
n_K2xa_nqzUqaUJa0S_5tQ,3.061881188,2.960629921,2.997245179,2.790322581,3.346153846,Tea Station,3
n_o2DAmDBAZ-RjVDSY-5uQ,3.992647059,3.850574713,4,3.938461538,3.285714286,Ruth's Chris Steak House,4
N0apJkxIem2E8irTBRKnHw,3.953744493,3.941956882,3.980066445,4,3.636363636,Wolfgang Puck Bar & Grill Las Vegas,4
n0bg7kf6HcpFchCtxJyc5A,3.170940171,3.377483444,3.274390244,3.256756757,3.357142857,Mr Chow,3
N0CoaG3cBrTGm2ecLYSzqA,4.268571429,4.302631579,4.281746032,4.107142857,4.625,Lotus of Siam,4.5
N0l-6kdgRXEskiGw3ab05A,3.02,3.260869565,3.233333333,3.333333333,1.5,Johnny Rockets,3
n1Ng1q300iLHYZELtOd5FA,3.876190476,4.039473684,3.961038961,3.965517241,4.2,BOA Steakhouse,4
n2kgJSiB7Q4u7AkDvYfzlg,4.431818182,4.535714286,4.515151515,4.5,4.5,Munch Box,4.5
N4BbeIbQNgtUEEMutu9U3w,3.191860465,3.336633663,2.956140351,3.138888889,2.818181818,Famous Dave's Bar-B-Que,3
n4E8ltk6CidI4_9s5STVtA,3.791044776,3.932038835,3.99,3.65,3.75,Primeburger,4
N4t78qF2C5jqYBjNr0j3_w,3.56097561,3.611940299,3.538461538,3.24,3.666666667,Pho T,3.5
n5bR03mFAvZSYvki9MeW7g,4.396551724,4.5,4.282051282,4.727272727,0,Munch-A-Sub,4.5
N5CL5HLS6lyltw-OjjBrOw,3.744680851,3.808743169,3.572254335,3.603174603,3.5,Hussong's Cantina Boca Park,3.5
